序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
1704,question_10_aime_Qwen3-32B_S2,4,16,4,3,1,0.0,0.6868087463724741,1259.6666666666667,8395.0,3.657920745056751e+16,206466404300458.66
1705,question_10_aime_Qwen3-32B_S1,4,16,4,3,1,0.0,0.41933580583717917,842.0,3380.3333333333335,2.144655555337472e+16,126771056253610.67
1706,question_10_aime_Qwen3-32B_S2,2,32,4,3,1,0.0,0.8091831122272614,1404.0,8640.0,4.360385510161152e+16,231226748406272.0
1707,question_10_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.6448182361761087,1189.3333333333333,4749.0,3.241044666707934e+16,180011488486741.34
1708,question_10_aime_Qwen3-32B_S1,1,64,4,3,1,0.0,0.6334800436718839,999.0,3991.0,3.210652883288013e+16,164700390700544.0
1709,question_10_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.7028569309034468,1103.0,65782.0,5.060226172341043e+16,284124356036864.0
1710,question_10_aime_Qwen3-14B_S32,64,1,1,3,1,0.0,0.6786951925759048,1279.3333333333333,30358.666666666668,3.295925347753651e+16,192879475891114.66
1711,question_10_aime_Qwen3-14B_S16,64,1,1,3,1,0.0,0.6241218627441724,1632.3333333333333,15768.0,2.6343500551071572e+16,159637105825365.34
1712,question_10_aime_Qwen3-14B_S8,64,1,1,3,1,0.0,0.47954656246402294,1525.6666666666667,8736.0,2.0461138988422572e+16,126062126456320.0
1713,question_10_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.3776109625088735,1541.3333333333333,5242.333333333333,1.8235920726727424e+16,113207686749440.0
1714,question_10_aime_Qwen3-14B_S2,64,1,1,3,1,0.0,0.4851084284869365,1058.0,1972.6666666666667,8023425465833643.0,50356021782186.664
1715,question_10_aime_Qwen3-14B_S1,64,1,1,3,1,0.0,0.05620785441392803,772.6666666666666,772.6666666666666,4672344239938816.0,29610656613205.332
1716,question_10_aime_Qwen3-14B_S32,32,2,1,3,1,0.0,0.735585117738275,1107.0,24505.0,3.982396781880474e+16,228302798751488.0
1717,question_10_aime_Qwen3-14B_S16,32,2,1,3,1,0.0,0.6603420099773017,1629.6666666666667,10950.0,2.5621769184497324e+16,152204033356885.34
1718,question_10_aime_Qwen3-14B_S8,32,2,1,3,1,0.0,0.6562539159947559,1143.6666666666667,6074.333333333333,1.611215937383569e+16,97758978179498.67
1719,question_10_aime_Qwen3-14B_S4,32,2,1,3,1,0.0,0.4519154061115746,1572.6666666666667,3622.0,1.7694711273551872e+16,108807207767808.0
1720,question_10_aime_Qwen3-14B_S2,32,2,1,3,1,0.0,0.3295860422712356,737.0,910.6666666666666,6355119838347093.0,39904968836608.0
1721,question_10_aime_Qwen3-14B_S1,32,2,1,3,1,0.0,0.17683422551170047,673.3333333333334,673.3333333333334,3611870704665514.5,22604121668522.668
1722,question_10_aime_Qwen3-14B_S16,16,4,2,3,1,0.0,0.6868057240793076,961.0,24261.0,3.018381876777165e+16,172462044446976.0
1723,question_10_aime_Qwen3-14B_S8,16,4,2,3,1,0.0,0.66409137589347,984.3333333333334,9596.0,1.9715235176612864e+16,118288882726656.0
1724,question_10_aime_Qwen3-14B_S4,16,4,2,3,1,0.0,0.6134576440220637,1109.6666666666667,7668.0,1.9434967465120852e+16,117434443449088.0
1725,question_10_aime_Qwen3-14B_S2,16,4,2,3,1,0.0,0.5396207755153017,865.0,3182.0,1.1428830392179798e+16,70200523914069.336
1726,question_10_aime_Qwen3-14B_S1,16,4,2,3,1,0.0,0.5814725463062332,936.3333333333334,1865.0,7433523518438827.0,46225048009813.336
1727,question_10_aime_Qwen3-14B_S8,8,8,2,3,1,0.0,0.8310520822015405,1740.0,18996.0,2.9289857417635584e+16,146345420351232.0
1728,question_10_aime_Qwen3-14B_S4,8,8,2,3,1,0.0,0.7662236346111552,1742.0,10092.333333333334,2.2324130813298348e+16,120352333142784.0
1729,question_10_aime_Qwen3-14B_S2,8,8,2,3,1,0.0,0.7420918526585986,1453.6666666666667,4978.666666666667,1.6081714790479446e+16,91845419312298.67
1730,question_10_aime_Qwen3-14B_S1,8,8,2,3,1,0.0,0.5596313115699477,1037.6666666666667,2039.6666666666667,8273661422445739.0,49007803343616.0
1731,question_10_aime_Qwen3-14B_S4,4,16,4,3,1,0.0,0.26527389369342963,851.0,9631.0,1.044876419091456e+16,60732254769920.0
1732,question_10_aime_Qwen3-14B_S2,4,16,4,3,1,0.0,0.26527389369342963,851.0,5047.333333333333,7222613509872469.0,43017394858922.664
1733,question_10_aime_Qwen3-14B_S1,4,16,4,3,1,0.0,0.17521197015875925,668.0,2508.0,6431359246620672.0,39965984275200.0
1734,question_10_aime_Qwen3-14B_S2,2,32,4,3,1,0.0,0.0,0.0,0.0,6928947217334016.0,41228578272000.0
1735,question_10_aime_Qwen3-14B_S1,2,32,4,3,1,0.0,0.0,0.0,0.0,6220248225715627.0,38211033625173.336
1736,question_10_aime_Qwen3-14B_S1,1,64,4,3,1,0.0,0.0,0.0,0.0,7207812037237504.0,43135552967424.0
1737,question_10_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.6454312209459547,2233.0,166256.0,8.921217643294592e+16,315461749177088.0
1738,question_10_aime_Qwen3-8B_S32,64,1,1,3,1,0.0,0.6338044602320867,1949.0,82797.0,5.526395346493184e+16,229828509425152.0
1739,question_10_aime_Qwen3-8B_S16,64,1,1,3,1,0.0,0.5805782588891336,2071.6666666666665,43300.333333333336,3.812938644535825e+16,178183627904682.66
1740,question_10_aime_Qwen3-8B_S8,64,1,1,3,1,0.0,0.5050309362071564,2322.0,24192.0,2.997114356380416e+16,150806475220992.0
1741,question_10_aime_Qwen3-8B_S4,64,1,1,3,1,0.0,0.5951016277631985,1424.6666666666667,10726.0,1.9355543595382188e+16,103629930672640.0
1742,question_10_aime_Qwen3-8B_S2,64,1,1,3,1,0.0,0.36202760301977105,1737.6666666666667,3982.3333333333335,8795004854179925.0,51662710168320.0
1743,question_10_aime_Qwen3-8B_S1,64,1,1,3,1,0.0,0.09491621348331457,2787.0,2787.0,8009064603269205.0,46746362108074.664
1744,question_10_aime_Qwen3-8B_S32,32,2,1,3,1,0.0,0.8114738911978193,1484.0,76205.0,6.662951878229683e+16,247752166091264.0
1745,question_10_aime_Qwen3-8B_S16,32,2,1,3,1,0.0,0.7738346783565482,1460.0,33707.666666666664,3.850284402616602e+16,173798262209450.66
1746,question_10_aime_Qwen3-8B_S8,32,2,1,3,1,0.0,0.6927602447552372,1634.6666666666667,20140.0,3.2470594929364052e+16,160490841389141.34
1747,question_10_aime_Qwen3-8B_S4,32,2,1,3,1,0.0,0.6578410496167328,1749.0,8482.0,1.7002554851320832e+16,89867266740565.33
1748,question_10_aime_Qwen3-8B_S2,32,2,1,3,1,0.0,0.4863194856670227,2604.0,5938.666666666667,1.6433693533836288e+16,90350210154581.33
1749,question_10_aime_Qwen3-8B_S1,32,2,1,3,1,0.0,0.38512895981272816,1572.3333333333333,1572.3333333333333,5558945316073728.0,32835714602410.668
1750,question_10_aime_Qwen3-8B_S16,16,4,2,3,1,0.0,0.7140498462216999,2295.0,49027.0,3.524857636507187e+16,145331966582784.0
1751,question_10_aime_Qwen3-8B_S8,16,4,2,3,1,0.0,0.7096411991273368,2103.3333333333335,24427.333333333332,2.3098788900475052e+16,107233891634346.67
1752,question_10_aime_Qwen3-8B_S4,16,4,2,3,1,0.0,0.6810806228868443,1487.3333333333333,12584.0,1.4755604071603114e+16,75519045864362.67
1753,question_10_aime_Qwen3-8B_S2,16,4,2,3,1,0.0,0.5741234883915007,1605.3333333333333,5419.333333333333,8842484447098027.0,49031503530837.336
1754,question_10_aime_Qwen3-8B_S1,16,4,2,3,1,0.0,0.13404537264767658,761.6666666666666,1526.3333333333333,3307482935419648.0,19616668403200.0
1755,question_10_aime_Qwen3-8B_S8,8,8,2,3,1,0.0,0.7364755237865802,1841.0,25286.0,3.441362685163981e+16,149065225036032.0
1756,question_10_aime_Qwen3-8B_S4,8,8,2,3,1,0.0,0.6373211533398916,1336.3333333333333,11317.333333333334,1.781391689683567e+16,84949675140352.0
1757,question_10_aime_Qwen3-8B_S2,8,8,2,3,1,0.0,0.641962603448605,1752.0,6247.333333333333,1.235576671888128e+16,64829727862016.0
1758,question_10_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.4936681992903966,2421.6666666666665,4843.333333333333,1.5078859276366166e+16,75775355545770.67
1759,question_10_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.7157659107249051,1448.0,21370.0,1.854555011733427e+16,79766856750080.0
1760,question_10_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.6547175733573204,1220.0,10611.333333333334,1.1604722967749462e+16,55116580671061.336
1761,question_10_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.6288260460349091,935.0,3732.0,5600702188869888.0,29826175250688.0
1762,question_10_aime_Qwen3-8B_S2,2,32,4,3,1,0.0,0.6213527761816474,1124.0,8385.0,1.1814401103372032e+16,51798226914304.0
1763,question_10_aime_Qwen3-8B_S1,2,32,4,3,1,0.0,0.6129575740878098,1068.6666666666667,4295.0,7635506897396139.0,37419697447338.664
1764,question_10_aime_Qwen3-8B_S1,1,64,4,3,1,0.0,0.746053698546865,1224.0,4898.0,1.2604925122481408e+16,50603865701120.0
1765,question_10_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.7818284388263385,1655.0,76944.0,2.7249683291661824e+16,96355030373376.0
1766,question_10_aime_Qwen3-4B_S32,64,1,1,3,1,0.0,0.7761574729877038,1557.0,39691.666666666664,1.8711146403323904e+16,75063983873024.0
1767,question_10_aime_Qwen3-4B_S16,64,1,1,3,1,0.0,0.760742692560837,1286.6666666666667,19128.0,1.0345427696843094e+16,48136561041408.0
1768,question_10_aime_Qwen3-4B_S8,64,1,1,3,1,0.0,0.47587787592825953,1081.6666666666667,8631.333333333334,5543768850412032.0,28999368048640.0
1769,question_10_aime_Qwen3-4B_S4,64,1,1,3,1,0.0,0.6687483974174593,1204.6666666666667,5023.666666666667,4581326706356053.0,24273613035008.0
1770,question_10_aime_Qwen3-4B_S2,64,1,1,3,1,0.0,0.46383687045372124,1508.6666666666667,2436.3333333333335,2712243511451477.5,15523014453589.334
1771,question_10_aime_Qwen3-4B_S1,64,1,1,3,1,0.0,0.4893114605110233,1048.0,1048.0,1466989402401962.8,8702251723093.333
1772,question_10_aime_Qwen3-4B_S32,32,2,1,3,1,0.0,0.5557388571504367,1131.0,33194.0,1.6198269299866624e+16,63636626280960.0
1773,question_10_aime_Qwen3-4B_S16,32,2,1,3,1,0.0,0.5351183851856686,1051.6666666666667,15545.666666666666,8605918209233237.0,37772420121088.0
1774,question_10_aime_Qwen3-4B_S8,32,2,1,3,1,0.0,0.3464217598247212,1299.0,8243.666666666666,6113072794377899.0,29640993037312.0
1775,question_10_aime_Qwen3-4B_S4,32,2,1,3,1,0.0,0.49433462998021915,1118.0,4368.666666666667,4606553413939883.0,24743792779946.668
1776,question_10_aime_Qwen3-4B_S2,32,2,1,3,1,0.0,0.31270482014339596,908.0,1669.6666666666667,1986185200449877.2,11209257814869.334
1777,question_10_aime_Qwen3-4B_S1,32,2,1,3,1,0.0,0.17797654708677732,928.6666666666666,928.6666666666666,1564905508163925.2,9131428106069.334
1778,question_10_aime_Qwen3-4B_S16,16,4,2,3,1,0.0,0.748210209707049,1256.0,28311.0,1.0420176611505152e+16,40544474094592.0
1779,question_10_aime_Qwen3-4B_S8,16,4,2,3,1,0.0,0.748210209707049,1256.0,14118.666666666666,6551275888352939.0,29263042038442.668
1780,question_10_aime_Qwen3-4B_S4,16,4,2,3,1,0.0,0.39573209757795236,834.0,6867.333333333333,4447441064591872.0,22461093812053.332
1781,question_10_aime_Qwen3-4B_S2,16,4,2,3,1,0.0,0.5411253925745241,980.0,3447.0,2747375242749781.5,14765871196842.666
1782,question_10_aime_Qwen3-4B_S1,16,4,2,3,1,0.0,0.468292768288431,824.6666666666666,1652.3333333333333,1844758842688682.8,10132443016021.334
1783,question_10_aime_Qwen3-4B_S8,8,8,2,3,1,0.0,0.3983282561080455,909.0,12336.0,6395640721518592.0,25194890934272.0
1784,question_10_aime_Qwen3-4B_S4,8,8,2,3,1,0.0,0.3407158815232442,819.0,6152.666666666667,4069616382224725.5,18752247261354.668
1785,question_10_aime_Qwen3-4B_S2,8,8,2,3,1,0.0,0.37331817358329306,837.0,3078.0,3020020754849280.0,15135889028949.334
1786,question_10_aime_Qwen3-4B_S1,8,8,2,3,1,0.0,0.2540134228312971,700.0,1394.0,1761043385455616.0,9583371439616.0
1787,question_10_aime_Qwen3-4B_S4,4,16,4,3,1,0.0,0.42633244560387934,779.0,11041.0,5308953763999744.0,21500571430912.0
1788,question_10_aime_Qwen3-4B_S2,4,16,4,3,1,0.0,0.3734403026599442,739.6666666666666,5703.666666666667,3422405407358293.5,15400567246848.0
1789,question_10_aime_Qwen3-4B_S1,4,16,4,3,1,0.0,0.26765601677207385,661.0,2658.0,2237363936775680.0,11347652743680.0
1790,question_10_aime_Qwen3-4B_S2,2,32,4,3,1,0.0,0.5235099529996454,698.0,5346.0,3563189995042304.0,13393811589632.0
1791,question_10_aime_Qwen3-4B_S1,2,32,4,3,1,0.0,0.5085622867332372,656.6666666666666,2631.3333333333335,2210991376741546.8,9720095528960.0
1792,question_10_aime_Qwen3-4B_S1,1,64,4,3,1,0.0,0.4758909774760796,689.0,2803.0,4355968031337984.0,14871982303744.0
1793,question_10_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.21025398640314807,1137.0,21538.0,2063921273589504.0,8449615467776.0
1794,question_10_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.1987128923595132,917.0,11457.0,1482814152346538.8,6869781517909.333
1795,question_10_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.1980499060000722,378.3333333333333,5194.666666666667,780185886520320.0,3927244438954.6665
1796,question_10_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.14484131613138407,632.3333333333334,2772.3333333333335,755485849992533.4,4172788824661.3335
1797,question_10_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.15708818470221647,616.0,1587.0,616250819699200.0,3531262867626.6665
1798,question_10_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.03628028646472631,375.3333333333333,675.3333333333334,334470541415509.3,1990167075754.6667
1799,question_10_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.05803949784612671,279.0,279.0,197019298886741.34,1205032159744.0
1800,question_10_aime_Qwen3-1.7B_S32,32,2,1,3,1,0.0,0.8880368991602402,855.0,28574.0,7738674406052352.0,25832432962560.0
1801,question_10_aime_Qwen3-1.7B_S16,32,2,1,3,1,0.0,0.5848521902259353,1118.6666666666667,14320.666666666666,4890752426866432.0,19499501455018.668
1802,question_10_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.0,0.6049873589665,968.0,7250.333333333333,3143070115360597.5,14165977213696.0
1803,question_10_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.0,0.5764006978229275,890.0,3359.6666666666665,1813780546396672.0,8979280622592.0
1804,question_10_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.0,0.27103484172290354,795.3333333333334,1888.6666666666667,1419834595443114.8,7667153599914.667
1805,question_10_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.0,0.3319995976873759,675.6666666666666,675.6666666666666,586938379605162.6,3299967587242.6665
1806,question_10_aime_Qwen3-1.7B_S16,16,4,2,3,1,0.0,0.7860579479329443,1139.0,30668.0,7205770769802752.0,23310505007104.0
1807,question_10_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.0,0.744383916043121,1259.6666666666667,15699.0,4722027238547285.0,18366444815189.332
1808,question_10_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.0,0.6208508228490442,944.3333333333334,7277.0,2771206687053056.0,12327181964458.666
1809,question_10_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.0,0.6624243101706537,963.6666666666666,3850.0,1934221737780565.2,9436713773312.0
1810,question_10_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.6089475730019825,1120.0,2186.3333333333335,1301766352042240.0,6575731122090.667
1811,question_10_aime_Qwen3-1.7B_S8,8,8,2,3,1,0.0,0.8363885284705145,1115.0,15433.0,6670643798206976.0,23493452122112.0
1812,question_10_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.0,0.7316746095679755,1120.3333333333333,6952.333333333333,3134826190589781.5,12128743855274.666
1813,question_10_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.0,0.5206449487474591,910.3333333333334,4525.333333333333,2902226280558677.5,12656284058880.0
1814,question_10_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.6516048002351527,1010.3333333333334,2016.3333333333333,1451295315298901.2,6777527332949.333
1815,question_10_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.7633200379196342,1063.0,15067.0,5706810192263936.0,18047172588032.0
1816,question_10_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.726406144812591,1016.6666666666666,7454.333333333333,3262574542756181.5,12328948768341.334
1817,question_10_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.689492251705548,970.3333333333334,3852.3333333333335,2234455818733226.8,9036477003008.0
1818,question_10_aime_Qwen3-1.7B_S2,2,32,4,3,1,0.0,0.6938870458056595,1139.0,6997.0,4662440555587584.0,15400830697728.0
1819,question_10_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.0,0.5880683926863882,790.3333333333334,3148.6666666666665,2340582996882517.5,8822869045760.0
1820,question_10_aime_Qwen3-1.7B_S1,1,64,4,3,1,0.0,0.5227623752790924,607.0,2397.0,1658659790011392.0,5462994980352.0
1821,question_10_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.21690783904203367,415.0,18892.0,1063751730581504.0,3223814814208.0
1822,question_10_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.12126977454136606,343.3333333333333,8864.333333333334,617107209909930.6,2314995722581.3335
1823,question_10_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.070945097715485,653.0,5188.0,478686535517354.7,2002049456298.6667
1824,question_10_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.06035691942392563,398.0,2172.3333333333335,247975777041749.34,1225253380949.3333
1825,question_10_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.08818773093466033,318.3333333333333,1031.0,169577148349098.66,909669094912.0
1826,question_10_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.08767503394088709,357.3333333333333,690.6666666666666,152392349617152.0,843649053696.0
1827,question_10_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.028307808953141767,177.33333333333334,177.33333333333334,51262556100096.0,299212182186.6667
1828,question_10_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.36898458197956313,351.0,9285.0,729759582024192.0,2155735185920.0
1829,question_10_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.16237268921719536,221.33333333333334,4947.333333333333,494650018173952.0,1740708312917.3333
1830,question_10_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.36898458197956313,351.0,2411.6666666666665,316332036888405.3,1319516650837.3333
1831,question_10_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.18748048292195155,350.3333333333333,1365.6666666666667,238647106803370.66,1125954294101.3333
1832,question_10_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.0818731645984082,235.33333333333334,446.3333333333333,101530894417920.0,552418797909.3334
1833,question_10_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.04269420017062167,481.6666666666667,481.6666666666667,167535039932074.66,905515935573.3334
1834,question_10_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.3367651837402055,377.0,9067.0,653773045337600.0,1771571958272.0
1835,question_10_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.2981269038311634,366.3333333333333,4349.333333333333,393153656024234.7,1352444071594.6667
1836,question_10_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.2605487077806995,339.3333333333333,2041.0,269625036535808.0,1165557605205.3333
1837,question_10_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.13948882891823114,314.3333333333333,1128.3333333333333,190007142270634.66,920681993216.0
1838,question_10_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.052738140551784767,235.66666666666666,504.6666666666667,132008042476714.67,724623116800.0
1839,question_10_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.10493858916993513,243.0,4349.0,597028689003008.0,1760892827136.0
1840,question_10_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.1008429576252224,251.33333333333334,2319.6666666666665,386223123804501.3,1329794527232.0
1841,question_10_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.0771941476478191,289.0,1179.0,251783916732245.34,1052595090261.3334
1842,question_10_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.05840884765544114,211.0,431.0,92678980405589.33,448291904000.0
1843,question_10_aime_Qwen3-0.6B_S4,4,16,4,3,1,0.0,0.22458456898634704,268.0,3297.0,356001187123200.0,1111582585856.0
1844,question_10_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.0,0.17068500450772062,277.6666666666667,1770.6666666666667,226477243417770.66,851461353642.6666
1845,question_10_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.0,0.1415978380197293,216.66666666666666,840.3333333333334,146946269904042.66,658762814634.6666
1846,question_10_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.2415052647232517,368.0,2091.0,582899490713088.0,1951344127488.0
1847,question_10_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.20515349029357507,312.6666666666667,1158.3333333333333,365664044366677.3,1316676357973.3333
1848,question_10_aime_Qwen3-0.6B_S1,1,64,4,3,1,0.0,0.6455654048230783,1068.0,4277.0,4877266681901056.0,7939256886784.0
1849,question_11_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.7106240617034142,918.0,82400.0,1.0051782614112717e+17,579671972992512.0
1850,question_11_aime_Qwen3-32B_S32,64,1,1,3,1,0.0,0.6694211282088046,1068.6666666666667,42731.333333333336,8.1101400928256e+16,485706143142912.0
1851,question_11_aime_Qwen3-32B_S16,64,1,1,3,1,0.0,0.6694211282088046,1068.6666666666667,20380.666666666668,6.0918961767790424e+16,374375502720682.7
1852,question_11_aime_Qwen3-32B_S8,64,1,1,3,1,0.0,0.53896617903346,863.3333333333334,10876.0,4.785850573735066e+16,298039395327829.3
1853,question_11_aime_Qwen3-32B_S4,64,1,1,3,1,0.0,0.5228144123521697,1346.6666666666667,4326.333333333333,2.395938525599539e+16,150413415479466.66
1854,question_11_aime_Qwen3-32B_S2,64,1,1,3,1,0.0,0.4978407814245523,963.3333333333334,2268.0,1.8150366934260564e+16,114708700725418.67
1855,question_11_aime_Qwen3-32B_S1,64,1,1,3,1,0.0,0.2416708232236596,1110.6666666666667,1110.6666666666667,1.1749156844552704e+16,74386936093013.33
1856,question_11_aime_Qwen3-32B_S32,32,2,1,3,1,0.0,0.7577553134771331,936.0,39606.0,9.05703124408494e+16,518820002135040.0
1857,question_11_aime_Qwen3-32B_S16,32,2,1,3,1,0.0,0.7300212770001875,899.0,18838.0,6.862439067531588e+16,410245991380650.7
1858,question_11_aime_Qwen3-32B_S8,32,2,1,3,1,0.0,0.6342995528633212,774.0,8518.333333333334,4.460609266806135e+16,273026884175018.66
1859,question_11_aime_Qwen3-32B_S4,32,2,1,3,1,0.0,0.45802524439175446,1334.0,4772.666666666667,3.641940841540454e+16,226202662176597.34
1860,question_11_aime_Qwen3-32B_S2,32,2,1,3,1,0.0,0.49572093735782286,674.0,2087.6666666666665,2.287929583899443e+16,143210089305258.66
1861,question_11_aime_Qwen3-32B_S1,32,2,1,3,1,0.0,0.6455964848390555,1096.0,1096.0,1.636346076613103e+16,103401672344064.0
1862,question_11_aime_Qwen3-32B_S16,16,4,2,3,1,0.0,0.8083494333409952,995.0,40668.0,9.692374656208691e+16,556302332685824.0
1863,question_11_aime_Qwen3-32B_S8,16,4,2,3,1,0.0,0.7940434786810587,1339.6666666666667,19658.666666666668,6.9764661779407016e+16,419062329714688.0
1864,question_11_aime_Qwen3-32B_S4,16,4,2,3,1,0.0,0.6949344800119398,1371.3333333333333,8148.0,4.232586194828988e+16,259618614447274.66
