Dataset,Question_ID,Model,QP,CP,BS,Correctness,Verifier_Score,Memory_Access,Computation,EFLOPs,Total_Tokens,Effective_Length,Normalized_EFLOPS
AIME,19,Qwen3-1.7B,1,1,1,0.0,0.0777044806597572,1245472419072.0,6036155032320.0,200329852407552.0,269.0,269.0,0.4219747326691277
AIME,2,Qwen3-1.7B,64,1,1,0.0,0.293161537873765,2776659585280.0,264403301306368.0,697562196610048.0,1700.0,82.0,0.5355239695655455
AIME,2,Qwen3-1.7B,64,1,1,0.0,0.293161537873765,2776659585280.0,264403301306368.0,697562196610048.0,1700.0,82.0,0.5355239695655455
AIME,2,Qwen3-1.7B,64,1,1,0.0,0.293161537873765,2776659585280.0,264403301306368.0,697562196610048.0,1700.0,82.0,0.5355239695655455
AIME,2,Qwen3-1.7B,32,1,1,0.0,0.293161537873765,1921460443392.0,134244589649408.0,433992418818560.0,430.0,82.0,0.4923327951833642
AIME,2,Qwen3-1.7B,32,1,1,0.0,0.293161537873765,2247420716800.0,132210627652096.0,482808259472896.0,890.0,82.0,0.5020340169770662
AIME,2,Qwen3-1.7B,32,1,1,0.0,0.293161537873765,2087776803840.0,129713595660544.0,455406777059584.0,576.0,82.0,0.4967163044714257
AIME,2,Qwen3-1.7B,16,1,1,0.0,0.1002444068730916,2055876503296.0,69657274819328.0,390374009333504.0,179.0,87.0,0.4826926191754133
AIME,2,Qwen3-1.7B,16,1,1,0.0,0.1131610153325742,2206414017024.0,70517735622656.0,414718322278400.0,410.0,231.0,0.4881983364194734
AIME,2,Qwen3-1.7B,16,1,1,0.0,0.293161537873765,1692415556608.0,61999995647744.0,326016822478592.0,369.0,82.0,0.4662961966053543
AIME,2,Qwen3-1.7B,8,1,1,0.0,0.0669664625843208,2024831461632.0,39849595005696.0,355723303020288.0,92.0,92.0,0.4742328442265971
AIME,2,Qwen3-1.7B,8,1,1,0.0,0.2234076082186305,2181759057408.0,33588066276352.0,373942479232000.0,406.0,205.0,0.4787787946115934
AIME,2,Qwen3-1.7B,8,1,1,0.0,0.1335207296583075,1643090158080.0,34351128978432.0,290673193638912.0,86.0,86.0,0.4558526007895756
AIME,2,Qwen3-1.7B,4,1,1,0.0,0.40407192992281,2516183154688.0,46932414066944.0,439456986198272.0,645.0,322.0,0.4934716106436003
AIME,2,Qwen3-1.7B,4,1,1,0.0,0.2234076082186305,1883234943744.0,17542722966272.0,311327374190336.0,324.0,205.0,0.4621001720345114
AIME,2,Qwen3-1.7B,4,1,1,0.0,0.2448347649497295,1274138564608.0,16039217858048.0,214804833936896.0,83.0,83.0,0.4283241627957951
AIME,2,Qwen3-1.7B,2,1,1,0.0,0.3623906593052951,1998526731264.0,17437249618432.0,329207419695616.0,232.0,232.0,0.4671825667379651
AIME,2,Qwen3-1.7B,2,1,1,0.0,0.1806205156723976,837566075136.0,6648491204096.0,137308798925312.0,82.0,82.0,0.3875964290149505
AIME,2,Qwen3-1.7B,2,1,1,0.0,0.1976263546176953,2939692946176.0,33842052670720.0,492434152274176.0,364.0,364.0,0.5038307030481443
AIME,2,Qwen3-1.7B,1,1,1,0.0,0.7219229779414846,2587219038208.0,19801726637056.0,423407896597504.0,616.0,616.0,0.4900856075345587
AIME,2,Qwen3-1.7B,1,1,1,0.0,0.1982410252450602,1741489861888.0,13520633930496.0,285193052385024.0,413.0,413.0,0.4541203415122135
AIME,2,Qwen3-1.7B,1,1,1,0.0,0.2808230416038875,1731605720320.0,16647827264768.0,286778319634688.0,409.0,409.0,0.4546248389481412
AIME,20,Qwen3-1.7B,64,1,1,0.0,0.3778823609220651,3229147149312.0,248927170062592.0,752674125355264.0,3501.0,209.0,0.5424446003762051
AIME,20,Qwen3-1.7B,64,1,1,0.0,0.3778823609220651,3229147149312.0,248927170062592.0,752674125355264.0,3501.0,209.0,0.5424446003762051
AIME,20,Qwen3-1.7B,64,1,1,0.0,0.3778823609220651,3229147149312.0,248927170062592.0,752674125355264.0,3501.0,209.0,0.5424446003762051
AIME,20,Qwen3-1.7B,32,1,1,0.0,0.3002354121863448,2569970656512.0,124538068850944.0,525453491266816.0,1525.0,195.0,0.5097374802946182
AIME,20,Qwen3-1.7B,32,1,1,0.0,0.3778823609220651,2633988265216.0,122762071244288.0,533664240617984.0,1961.0,209.0,0.5111486424213598
AIME,20,Qwen3-1.7B,32,1,1,0.0,0.1706992815765754,2652091683584.0,129393806873856.0,543120109512960.0,1564.0,102.0,0.5127471456848529
AIME,20,Qwen3-1.7B,16,1,1,0.0,0.3778823609220651,1793190228480.0,57000236167168.0,336737911810048.0,1274.0,209.0,0.4692409817831063
AIME,20,Qwen3-1.7B,16,1,1,0.0,0.3002354121863448,2083080220928.0,73653116879104.0,398613631343872.0,1068.0,195.0,0.4845936210014699
AIME,20,Qwen3-1.7B,16,1,1,0.0,0.3002354121863448,2290493065728.0,63966566368768.0,421283484622336.0,555.0,195.0,0.4896278123188894
AIME,20,Qwen3-1.7B,8,1,1,0.0,0.3778823609220651,1946318825472.0,34117443988992.0,337743180762624.0,284.0,209.0,0.4695122772064912
AIME,20,Qwen3-1.7B,8,1,1,0.0,0.1178269272916485,1678932842496.0,30309748046592.0,292223271475968.0,601.0,85.0,0.4563366536210848
AIME,20,Qwen3-1.7B,8,1,1,0.0,0.3778823609220651,1559725253632.0,26693136230656.0,270010275797248.0,483.0,209.0,0.449141399249611
AIME,20,Qwen3-1.7B,4,1,1,0.0,0.1047661028948781,1666251933696.0,16399052708864.0,276334354365440.0,182.0,182.0,0.4512484724897321
AIME,20,Qwen3-1.7B,4,1,1,0.0,0.1281241591209026,1358391903232.0,16948507315712.0,228857644219904.0,78.0,78.0,0.4340916340807514
AIME,20,Qwen3-1.7B,4,1,1,0.0,0.1281241591209026,1121455410432.0,15009194486272.0,189956238513664.0,257.0,78.0,0.4171354725728776
AIME,20,Qwen3-1.7B,2,1,1,0.0,0.1258116333120917,827748520704.0,5806129366016.0,134934898595840.0,78.0,78.0,0.3860091791104871
AIME,20,Qwen3-1.7B,2,1,1,0.0,0.1318743742336123,1100249199616.0,9993325676544.0,181632200816640.0,182.0,182.0,0.4130572196011215
AIME,20,Qwen3-1.7B,2,1,1,0.0,0.0382829189189828,1527541234688.0,18234265242368.0,256530697853696.0,249.0,249.0,0.4444805111110591
AIME,20,Qwen3-1.7B,1,1,1,0.0,0.1460961697864507,433432935936.0,2473415230720.0,70088953236736.0,94.0,94.0,0.3263937029500827
AIME,20,Qwen3-1.7B,1,1,1,0.0,0.0775350652914269,951925047808.0,4408364705024.0,152908672163072.0,226.0,226.0,0.3973901103267618
AIME,20,Qwen3-1.7B,1,1,1,0.0,0.1523306261539735,1132377347584.0,4966596552960.0,181617462776064.0,270.0,270.0,0.413049834368432
AIME,21,Qwen3-1.7B,64,1,1,0.0,0.2793718878956228,5380267619328.0,395666085466624.0,1234987834081792.0,2984.0,306.0,0.5875123935319313
AIME,21,Qwen3-1.7B,64,1,1,0.0,0.2793718878956228,5380267619328.0,395666085466624.0,1234987834081792.0,2984.0,306.0,0.5875123935319313
AIME,21,Qwen3-1.7B,64,1,1,0.0,0.2793718878956228,5380267619328.0,395666085466624.0,1234987834081792.0,2984.0,306.0,0.5875123935319313
AIME,21,Qwen3-1.7B,32,1,1,0.0,0.1718407798608781,5053136949504.0,202472008569600.0,990761372692224.0,1867.0,270.0,0.567458518608401
AIME,21,Qwen3-1.7B,32,1,1,0.0,0.1718407798608781,6217930001920.0,251804644200704.0,1221801724500224.0,3413.0,270.0,0.5865354205597547
AIME,21,Qwen3-1.7B,32,1,1,0.0,0.2793718878956228,5971720068608.0,263387755217664.0,1194976085920512.0,2389.0,306.0,0.5845149113382405
AIME,21,Qwen3-1.7B,16,1,1,0.0,0.0291994789346487,4980501654016.0,134901856932864.0,911860114959360.0,846.0,142.0,0.5599056778428029
AIME,21,Qwen3-1.7B,16,1,1,0.0,0.0386263867598047,5377689176832.0,138167540426496.0,977087052012288.0,869.0,345.0,0.5661936344211416
AIME,21,Qwen3-1.7B,16,1,1,0.0,0.1718407798608781,5057168512256.0,131039397224960.0,919957685136896.0,1790.0,270.0,0.5607103239796537
AIME,21,Qwen3-1.7B,8,1,1,0.0,0.0713519985770041,3589839468544.0,65682712775680.0,625697669868544.0,792.0,385.0,0.5256287233192655
AIME,21,Qwen3-1.7B,8,1,1,0.0,0.050318805070748,3113051022592.0,51435152676096.0,537071112200448.0,334.0,334.0,0.5117278106678051
AIME,21,Qwen3-1.7B,8,1,1,0.0,0.0414634287385581,4196984931328.0,65657180207360.0,720386829494528.0,683.0,499.0,0.5384542578770075
AIME,21,Qwen3-1.7B,4,1,1,0.0,0.0618464448383947,2257851294720.0,27362470232832.0,379587272209152.0,775.0,449.0,0.4801423895944641
AIME,21,Qwen3-1.7B,4,1,1,0.0,0.1000283241219607,3181955913472.0,36768750993408.0,533153873495040.0,1274.0,294.0,0.5110615617040171
AIME,21,Qwen3-1.7B,4,1,1,0.0,0.1000283241219607,2438937044992.0,30969760204544.0,411443939223296.0,294.0,294.0,0.4874769033242879
AIME,21,Qwen3-1.7B,2,1,1,0.0,0.0281076997039867,3079154942976.0,27428063735296.0,507776234839552.0,338.0,338.0,0.5066229683210807
AIME,21,Qwen3-1.7B,2,1,1,0.0,0.0291994789346487,1222883101440.0,10550794458624.0,201320558283264.0,142.0,142.0,0.4224237127358237
AIME,21,Qwen3-1.7B,2,1,1,0.0,0.0234353047882921,985218252032.0,8576987532288.0,162271034849280.0,333.0,199.0,0.4027987077357347
AIME,21,Qwen3-1.7B,1,1,1,0.0,0.0927910287608419,2662490048512.0,25379355545600.0,440727803113472.0,631.0,631.0,0.4937344189487611
AIME,21,Qwen3-1.7B,1,1,1,0.0,0.1303220310950984,3271877514752.0,19116330397696.0,529529222699008.0,783.0,783.0,0.510440701618847
AIME,21,Qwen3-1.7B,1,1,1,0.0,0.0107160376660805,689969163520.0,6358296320768.0,113993485829888.0,159.0,159.0,0.3706598675392791
AIME,22,Qwen3-1.7B,64,1,1,0.0,0.1490440937018916,2387659006208.0,221029250758400.0,593504055726848.0,2323.0,230.0,0.5208211624727483
AIME,22,Qwen3-1.7B,64,1,1,0.0,0.1490440937018916,2387659006208.0,221029250758400.0,593504055726848.0,2323.0,230.0,0.5208211624727483
AIME,22,Qwen3-1.7B,64,1,1,0.0,0.1490440937018916,2387659006208.0,221029250758400.0,593504055726848.0,2323.0,230.0,0.5208211624727483
AIME,22,Qwen3-1.7B,32,1,1,0.0,0.1490440937018916,2157380787968.0,108716530463744.0,445267933386752.0,1423.0,230.0,0.494667179434524
AIME,22,Qwen3-1.7B,32,1,1,0.0,0.1490440937018916,1706682010880.0,108554106296832.0,374796499994112.0,1651.0,230.0,0.4789864139631393
AIME,22,Qwen3-1.7B,32,1,1,0.0,0.2864391972906115,2641644986624.0,179255019664896.0,591351637578240.0,2568.0,179.0,0.5204904951194256
AIME,22,Qwen3-1.7B,16,1,1,0.0,0.0,1496620572160.0,57147700225280.0,290620509482240.0,598.5,152.0,0.4558361034440192
AIME,22,Qwen3-1.7B,16,1,1,0.0,0.0312423808873901,1814112629504.0,70026062718976.0,353027632921600.0,700.0,166.0,0.4735405274654912
AIME,22,Qwen3-1.7B,16,1,1,0.0,0.0166444465263358,1534407967232.0,54808437209344.0,294176080097536.0,497.0,138.0,0.4569428278432588
AIME,22,Qwen3-1.7B,8,1,1,0.0,0.1093378314420684,1918609797888.0,41805996988672.0,341109125459200.0,829.0,296.0,0.4704148139536189
AIME,22,Qwen3-1.7B,8,1,1,0.0,0.025572140172849,1302925180928.0,24579902097408.0,227836230322176.0,64.0,64.0,0.4336845285934089
AIME,22,Qwen3-1.7B,8,1,1,0.0,0.2523636220305333,1514993213440.0,32835922497280.0,269174863793920.0,704.0,203.0,0.4488593708776794
AIME,22,Qwen3-1.7B,4,1,1,0.0,0.0,1167161572864.0,13034643010816.0,195111848377600.0,719.0,312.0,0.4195727116196417
AIME,22,Qwen3-1.7B,4,1,1,0.0,0.2818698339797239,2892611789312.0,52258598060032.0,503506037192704.0,751.0,344.0,0.5058543551540913
AIME,22,Qwen3-1.7B,4,1,1,0.0,0.1668433326577193,2592224241152.0,42744533913088.0,447131515532800.0,687.0,280.0,0.4950472983967804
AIME,22,Qwen3-1.7B,2,1,1,0.0,0.0291365563095451,1130442648832.0,11535482886144.0,187884536103936.0,140.0,140.0,0.4161374219811947
AIME,22,Qwen3-1.7B,2,1,1,0.0,0.094972284208515,1273608189952.0,11495452141824.0,210178329774336.0,135.0,135.0,0.4263425078054756
AIME,22,Qwen3-1.7B,2,1,1,0.0,0.2523636220305333,1196631783424.0,9804226025216.0,196478784239360.0,433.0,203.0,0.4202081116966059
AIME,22,Qwen3-1.7B,1,1,1,0.0,0.0443209131163673,2696252914432.0,22861404073984.0,443476858725376.0,641.0,641.0,0.4943003477290095
AIME,22,Qwen3-1.7B,1,1,1,0.0,0.0234402597736541,2096332698880.0,20156095654912.0,347183996680192.0,483.0,483.0,0.472021402177788
AIME,22,Qwen3-1.7B,1,1,1,0.0,0.061599386080041,250260077312.0,2671425903104.0,41711997963776.0,54.0,54.0,0.27916051497735
AIME,23,Qwen3-1.7B,64,1,1,0.0,0.5,2527518072576.0,261671311659520.0,655964130981376.0,1959.0,73.0,0.5299280318261239
AIME,23,Qwen3-1.7B,64,1,1,0.0,0.5,2527518072576.0,261671311659520.0,655964130981376.0,1959.0,189.0,0.5299280318261239
AIME,23,Qwen3-1.7B,64,1,1,0.0,0.5,2527518072576.0,261671311659520.0,655964130981376.0,1959.0,109.0,0.5299280318261239
AIME,23,Qwen3-1.7B,32,1,1,0.0,0.5,2001651232000.0,126361703922944.0,438619296114944.0,821.0,73.0,0.4932979581934373
AIME,23,Qwen3-1.7B,32,1,1,0.0,0.5,2039337751808.0,126983044672512.0,445119733954560.0,1076.0,109.0,0.4946368826133365
AIME,23,Qwen3-1.7B,32,1,1,0.0,0.5,2204808958464.0,136003125104896.0,479953322625280.0,559.0,90.0,0.5014942470518484
AIME,23,Qwen3-1.7B,16,1,1,0.0,0.5,2037909445376.0,71213690738176.0,389127564216832.0,484.0,120.0,0.4824015567189012
AIME,23,Qwen3-1.7B,16,1,1,0.0,0.5,2069548298496.0,67275742200576.0,390125276765952.0,409.0,109.0,0.4826346109187827
AIME,23,Qwen3-1.7B,16,1,1,0.0,0.5,2454124268288.0,88607857391872.0,471451243244800.0,499.0,210.0,0.4998675707442696
AIME,23,Qwen3-1.7B,8,1,1,0.0,0.5,1537211329024.0,31032983557632.0,270837950885376.0,292.0,94.0,0.4494199565011236
AIME,23,Qwen3-1.7B,8,1,1,0.0,0.5,1936030469632.0,41557449593856.0,343578202856448.0,252.0,144.0,0.4710712220845759
AIME,23,Qwen3-1.7B,8,1,1,0.0,0.5,2063674403840.0,36527630456576.0,358460837455616.0,225.0,133.0,0.4749305642264627
AIME,23,Qwen3-1.7B,4,1,1,0.0,0.5,1145259096576.0,19356211630336.0,198016630696192.0,100.0,100.0,0.4209176941576322
AIME,23,Qwen3-1.7B,4,1,1,0.0,0.5,1837530290176.0,27139421852928.0,313794147120384.0,550.0,119.0,0.4628184567636156
AIME,23,Qwen3-1.7B,4,1,1,0.0,0.5,2016886516736.0,28909332555264.0,343543629166080.0,132.0,132.0,0.471062063219801
AIME,23,Qwen3-1.7B,2,1,1,0.0,0.5,2065704281088.0,29373307382272.0,351623175232000.0,234.0,234.0,0.4731777294214231
AIME,23,Qwen3-1.7B,2,1,1,0.0,0.5,1237684439040.0,13658937773824.0,206737710264064.0,90.0,90.0,0.4248403084923804
AIME,23,Qwen3-1.7B,2,1,1,0.0,0.5,1869895899648.0,34814615816960.0,326518376162048.0,615.0,366.0,0.4664361048225987
AIME,23,Qwen3-1.7B,1,1,1,0.0,0.5,619954001408.0,5886043279872.0,102598867499520.0,144.0,144.0,0.3610749703143746
AIME,23,Qwen3-1.7B,1,1,1,0.0,0.5,962958501120.0,7837057824512.0,158058583999232.0,227.0,227.0,0.4004048824943123
AIME,23,Qwen3-1.7B,1,1,1,0.0,0.5,1154700395520.0,12381554038784.0,192514815739904.0,270.0,270.0,0.4183531607558274
AIME,24,Qwen3-1.7B,64,1,1,0.0,0.14983518308285,2576949820928.0,228568014639104.0,630572186703872.0,924.0,126.0,0.526335009113029
AIME,24,Qwen3-1.7B,64,1,1,0.0,0.14983518308285,2576949820928.0,228568014639104.0,630572186703872.0,924.0,126.0,0.526335009113029
AIME,24,Qwen3-1.7B,64,1,1,0.0,0.14983518308285,2576949820928.0,228568014639104.0,630572186703872.0,924.0,126.0,0.526335009113029
AIME,24,Qwen3-1.7B,32,1,1,0.0,0.14983518308285,2159665113088.0,115456541724160.0,452364299365888.0,399.0,126.0,0.4961062307141181
AIME,24,Qwen3-1.7B,32,1,1,0.0,0.14983518308285,2349712791552.0,112605151239168.0,479160346721280.0,596.0,126.0,0.5013437528856858
AIME,24,Qwen3-1.7B,32,1,1,0.0,0.210829014776592,3894557019136.0,199396612326912.0,806947507312128.0,1327.0,178.0,0.5487814396080279
AIME,24,Qwen3-1.7B,16,1,1,0.0,0.3301796184218206,3213607106304.0,97439969089792.0,598762677673216.0,1064.0,311.0,0.5216240061571502
AIME,24,Qwen3-1.7B,16,1,1,0.0,0.3301796184218206,2701391427840.0,68139428707840.0,489556491450880.0,901.0,311.0,0.5032972905913317
AIME,24,Qwen3-1.7B,16,1,1,0.0,0.3301796184218206,3012426672640.0,99428796112128.0,569367357043968.0,673.0,311.0,0.517042499053295
AIME,24,Qwen3-1.7B,8,1,1,0.0,0.3301796184218206,2597813401344.0,56591160460800.0,461850051070464.0,836.0,311.0,0.4979949567204432
AIME,24,Qwen3-1.7B,8,1,1,0.0,0.3301796184218206,2340771052032.0,36146548342016.0,401306832459008.0,628.0,311.0,0.48520646971029
AIME,24,Qwen3-1.7B,8,1,1,0.0,0.3301796184218206,2590631409408.0,52154467792896.0,456292967660544.0,873.0,311.0,0.4968932359468652
AIME,24,Qwen3-1.7B,4,1,1,0.0,0.1301118366408073,1610788892160.0,22081639102208.0,273364706279168.0,153.0,153.0,0.4502651094679038
AIME,24,Qwen3-1.7B,4,1,1,0.0,0.0748208592900166,2757896535296.0,33233564327936.0,463465423834112.0,326.0,326.0,0.4983127268184716
AIME,24,Qwen3-1.7B,4,1,1,0.0,0.1301118366408073,1927431860480.0,23497135872000.0,324176506106880.0,153.0,153.0,0.4657809907426077
AIME,24,Qwen3-1.7B,2,1,1,0.0,0.3613172193652988,2637668182016.0,26127496412416.0,437603732806912.0,360.0,360.0,0.493086987471559
AIME,24,Qwen3-1.7B,2,1,1,0.0,0.1239305801881035,3430535460352.0,38934745973760.0,574098277788672.0,542.0,542.0,0.5177956025941826
AIME,24,Qwen3-1.7B,2,1,1,0.0,0.1037510655164433,3793977565952.0,44711785052928.0,636572285341440.0,478.0,478.0,0.5271969255413215
AIME,24,Qwen3-1.7B,1,1,1,0.0,0.0260133685122502,3767291282944.0,35567427560448.0,623264867699712.0,893.0,893.0,0.525274165075443
AIME,24,Qwen3-1.7B,1,1,1,0.0,0.1272331194904999,1744039239936.0,13195172596480.0,285265294026496.0,411.0,411.0,0.4541433927008675
AIME,24,Qwen3-1.7B,1,1,1,0.0,0.0466765678180549,10295188062208.0,319274129968640.0,1925323467673088.0,2392.0,2392.0,0.6279248063252294
AIME,25,Qwen3-1.7B,64,1,1,0.0,0.5,6550071594752.0,163427768469504.0,1185238937250816.0,4977.0,152.0,0.5837702690645414
AIME,25,Qwen3-1.7B,64,1,1,0.0,0.5,6550071594752.0,163427768469504.0,1185238937250816.0,4977.0,117.0,0.5837702690645414
AIME,25,Qwen3-1.7B,64,1,1,0.0,0.5,6550071594752.0,163427768469504.0,1185238937250816.0,4977.0,110.0,0.5837702690645414
AIME,25,Qwen3-1.7B,32,1,1,0.0,0.5,2736282596096.0,88473674229248.0,515333759220224.0,2378.0,427.0,0.5079675735170438
AIME,25,Qwen3-1.7B,32,1,1,0.0,0.5,6192670249472.0,85427754942208.0,1051484313859840.0,2765.0,152.0,0.5728723222457922
AIME,25,Qwen3-1.7B,32,1,1,0.0,0.5,1850904054272.0,86334545721088.0,375075578187520.0,1812.0,106.0,0.479054157582519
AIME,25,Qwen3-1.7B,16,1,1,0.0,0.5,2403136121344.0,45457478375680.0,420346713305344.0,1403.0,112.0,0.4894252110736811
AIME,25,Qwen3-1.7B,16,1,1,0.0,0.5,6161743884800.0,48400234328320.0,1009632280357120.0,2176.0,112.0,0.5691757145809628
AIME,25,Qwen3-1.7B,16,1,1,0.0,0.5,2949361341696.0,47242159469568.0,507342528774144.0,1409.0,427.0,0.5065451989972738
AIME,25,Qwen3-1.7B,8,1,1,0.0,0.5,1018330666752.0,18699508966656.0,177559092979968.0,612.0,106.0,0.4109930357370098
AIME,25,Qwen3-1.7B,8,1,1,0.0,0.5,2515134483456.0,26895453480448.0,419256432899584.0,997.0,193.0,0.4891888401513075
AIME,25,Qwen3-1.7B,8,1,1,0.0,0.5,1422962680832.0,21584304365568.0,243566482575360.0,404.0,112.0,0.4397607632569609
AIME,25,Qwen3-1.7B,4,1,1,0.0,0.5,867679873536.0,10150038789632.0,145508099061248.0,184.0,91.0,0.3928750782743779
AIME,25,Qwen3-1.7B,4,1,1,0.0,0.5,5938053485056.0,19230902885376.0,945567246554112.0,1518.0,1301.0,0.5632092766050304
AIME,25,Qwen3-1.7B,4,1,1,0.0,0.5,1217416709376.0,11014368133888.0,200931374796544.0,481.0,193.0,0.4222476019089027
AIME,25,Qwen3-1.7B,2,1,1,0.0,0.5,1556106264832.0,7275049970944.0,250027627284736.0,262.0,262.0,0.4421435982124217
AIME,25,Qwen3-1.7B,2,1,1,0.0,0.5,5453150662400.0,71530799330816.0,922222302665216.0,919.0,919.0,0.5609340892482996
AIME,25,Qwen3-1.7B,2,1,1,0.0,0.5,640145821952.0,5041336168960.0,104904084393472.0,93.0,93.0,0.3630972212164094
AIME,25,Qwen3-1.7B,1,1,1,0.0,0.5,3193098632192.0,28776580129024.0,526899966750976.0,755.0,755.0,0.5099876757255546
AIME,25,Qwen3-1.7B,1,1,1,0.0,0.5,9676543464448.0,170132922364160.0,1679673702818048.0,2278.0,2278.0,0.6155021457997256
AIME,25,Qwen3-1.7B,1,1,1,0.0,0.5,2937079197696.0,30722444893952.0,488906799734528.0,691.0,691.0,0.5031764278299776
AIME,26,Qwen3-1.7B,64,1,1,0.0,0.0715489953067935,5674476410624.0,462610641599232.0,1347828961656576.0,2137.0,309.0,0.5954699553132795
AIME,26,Qwen3-1.7B,64,1,1,0.0,0.0715489953067935,5674476410624.0,462610641599232.0,1347828961656576.0,2137.0,309.0,0.5954699553132795
AIME,26,Qwen3-1.7B,64,1,1,0.0,0.0715489953067935,5674476410624.0,462610641599232.0,1347828961656576.0,2137.0,309.0,0.5954699553132795
AIME,26,Qwen3-1.7B,32,1,1,0.0,0.0715489953067935,4674673830400.0,234736511883776.0,963985629426176.0,573.0,309.0,0.5649650276378417
AIME,26,Qwen3-1.7B,32,1,1,0.0,0.0635425738478825,4364012798208.0,226855437976832.0,907641434497280.0,1167.0,264.0,0.5594836368499025
AIME,26,Qwen3-1.7B,32,1,1,0.0,0.0715489953067935,4462709345024.0,230598555828480.0,926781213652224.0,874.0,309.0,0.5613828903472174
AIME,26,Qwen3-1.7B,16,1,1,0.0,0.0715489953067935,4434982465536.0,116250240080128.0,808107504703744.0,911.0,309.0,0.5489121768814951
AIME,26,Qwen3-1.7B,16,1,1,0.0,0.0573280308208074,3307208789248.0,109220168458240.0,625144739580928.0,528.0,323.0,0.5255482600884669
AIME,26,Qwen3-1.7B,16,1,1,0.0,0.1210324655708219,6781669880832.0,183636265256192.0,1241576766665984.0,1822.0,663.0,0.5879966730301482
AIME,26,Qwen3-1.7B,8,1,1,0.0,0.0347675106224813,3670932869632.0,57686819456000.0,630352347118592.0,205.0,205.0,0.5263032735314412
AIME,26,Qwen3-1.7B,8,1,1,0.0,0.0385854423281814,6029683923200.0,103217738968064.0,1043848430987264.0,336.0,336.0,0.5722089797252397
AIME,26,Qwen3-1.7B,8,1,1,0.0,0.0376867228554948,6284552999424.0,154219219404544.0,1134609487314688.0,1728.0,410.0,0.5797970526396904
AIME,26,Qwen3-1.7B,4,1,1,0.0,0.0403129397417232,4358235924224.0,39303118971648.0,719187923150592.0,793.0,455.0,0.5383026643025887
AIME,26,Qwen3-1.7B,4,1,1,0.0,0.0562958480741801,4611374845952.0,47317777826816.0,766692253795328.0,803.0,467.0,0.5441240597486217
AIME,26,Qwen3-1.7B,4,1,1,0.0,0.0748268174438814,5042102612736.0,64134081095168.0,850702088681984.0,1215.0,688.0,0.5535871915341012
AIME,26,Qwen3-1.7B,2,1,1,0.0,0.0419798196384784,2486850967552.0,16700470802176.0,404649221740288.0,338.0,338.0,0.4859613495268713
AIME,26,Qwen3-1.7B,2,1,1,0.0,0.0276485201082363,2941366326528.0,25604443685632.0,484457590624000.0,527.0,527.0,0.5023443958012296
AIME,26,Qwen3-1.7B,2,1,1,0.0,0.0700404192604358,5013527828736.0,54297882179072.0,836408223461888.0,753.0,753.0,0.5520449718195397
AIME,26,Qwen3-1.7B,1,1,1,0.0,0.0248154517174409,3827694044160.0,23865193270016.0,620985464158976.0,918.0,918.0,0.5249407051911447
AIME,26,Qwen3-1.7B,1,1,1,0.0,0.1084231927011141,4987116357888.0,34953063756800.0,812943215587328.0,1179.0,1179.0,0.5494551704282239
AIME,26,Qwen3-1.7B,1,1,1,0.0,0.0604672710366462,6329769850880.0,67227186824448.0,1054671283561728.0,1506.0,1506.0,0.573147756195283
AIME,27,Qwen3-1.7B,64,1,1,0.0,0.5,7868880311040.0,859039992167168.0,2086585320689408.0,4647.0,395.0,0.6352453664496001
AIME,27,Qwen3-1.7B,64,1,1,0.0,0.5,7868880311040.0,859039992167168.0,2086585320689408.0,4647.0,507.0,0.6352453664496001
