序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
5600,question_39_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.2315852464895772,159,716,2329780105614336.0,13977975266816.0
5601,question_39_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.19765176153200978,102,274,1931537504252416.0,11632733380096.0
5602,question_39_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.11888143069704712,106,603,1833893760382464.0,11064109988608.0
5603,question_39_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.26227246534184445,197,738,2025159011750144.0,12174139130368.0
5604,question_39_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.19862663851853404,174,1015,2061268836483840.0,12435680688896.0
5605,question_39_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.12907165776967874,75,639,1684189239504384.0,10144650595328.0
5606,question_39_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.26227246534184445,197,770,2013655523067136.0,12211904594944.0
5607,question_39_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.19862663851853404,174,360,1783129276433152.0,10766573265152.0
5608,question_39_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.15771387290312827,95,187,1391157253203456.0,8353658793984.0
5609,question_39_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.16473768698168692,73,628,1625106870799360.0,9806839907072.0
5610,question_39_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.21403925854839073,136,1045,1434424489030656.0,8591838480896.0
5611,question_39_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.009761975365972644,91,202,1563552289249024.0,9551045576960.0
5612,question_39_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.11888143069704712,106,455,1472546788862720.0,8937033872384.0
5613,question_39_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.22907165354372805,136,1003,1713314555785984.0,10423581038592.0
5614,question_39_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.21403925854839073,136,391,1398327489802240.0,8490341049600.0
5615,question_39_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.26227246534184445,197,687,1413429276238592.0,8549738531072.0
5616,question_39_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.19765176153200978,102,396,1471002047309568.0,8933820139008.0
5617,question_39_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.05994659231119683,163,365,1392848187198976.0,8513621419520.0
5618,question_39_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.18331568951682375,106,468,1468294543290880.0,9011411617536.0
5619,question_39_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.18044417459922707,107,436,1383157398207232.0,8424625100032.0
5620,question_39_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.19862663851853404,174,498,1342386443683072.0,8214410210816.0
5621,question_39_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.18044417459922707,107,447,1318507038754560.0,8092690425856.0
5622,question_39_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.15771387290312827,95,353,1943615809766656.0,12033860378368.0
5623,question_39_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.009825229825713678,151,237,1696931264855040.0,10492316592896.0
5624,question_39_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.15771387290312827,95,95,1803784195041280.0,11120333513216.0
5625,question_39_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.22907165354372805,136,418,1514090958460672.0,9361862894848.0
5626,question_39_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.18052716991352977,128,579,1286221433215744.0,7939487364864.0
5627,question_39_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.3158333624383244,251,464,2287434599011328.0,14257397394432.0
5628,question_39_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.26227246534184445,197,920,1808607466887680.0,11207199201536.0
5629,question_39_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.18331568951682375,106,292,1284295697321984.0,8017178822656.0
5630,question_39_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.18331568951682375,106,106,1447077663451648.0,8975753918976.0
5631,question_39_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.18052716991352977,128,370,1208073869427968.0,7513794615040.0
5632,question_39_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.0074862016078049674,111,111,1170311697189632.0,7305757315072.0
5633,question_39_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.3273070245136915,379,1257,3183882317997056.0,19827955223296.0
5634,question_39_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.009761975365972644,91,91,1027378876524032.0,6438960066816.0
5635,question_39_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.11888143069704712,106,264,910934805489664.0,5726041495808.0
5636,question_39_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.0074862016078049674,111,111,846476778341632.0,5313932061952.0
5637,question_39_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.1160117367900097,80,332,1272584839133696.0,8011170535936.0
5638,question_39_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.07048901794155985,444,444,2113412945070592.0,13331825277696.0
5639,question_39_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.36295516184103643,239,239,1143885598888960.0,7215189725952.0
5640,question_39_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.10469575269166834,100,100,491495181435136.0,3089011507200.0
5641,question_4_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.024640473924326167,732,732,1.5188647540081664e+16,95155255858944.0
5642,question_4_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.0,0,0,4554730962592256.0,27764312770304.0
5643,question_4_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.024640473924326167,732,732,1.694511998923776e+16,106483286443520.0
5644,question_4_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.0,0,0,4943745851225088.0,30277864807424.0
5645,question_4_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.024640473924326167,732,732,2.1522496096307456e+16,135436732431616.0
5646,question_4_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.6736771775553807,1374,4636,1.818280707380019e+16,109989670800896.0
5647,question_4_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.0,0,0,4677788855311360.0,28704910579712.0
5648,question_4_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.024640473924326167,732,732,1.4540168737336576e+16,90974550908672.0
5649,question_4_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.0,0,0,5064489188092416.0,31142939003136.0
5650,question_4_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.4979697875494984,1527,5019,1.987123555934976e+16,119485831149824.0
5651,question_4_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.0,0,0,6205337298683136.0,38474630184960.0
5652,question_4_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.024640473924326167,732,732,1.3537603168130816e+16,85030837597952.0
5653,question_4_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.03217761375664714,2338,2338,1.5411353867799552e+16,95720881278208.0
5654,question_4_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.024640473924326167,732,732,1.4504826932573696e+16,90982628118784.0
5655,question_4_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.03217761375664714,2338,2338,1.5385769499949056e+16,95847520257280.0
5656,question_4_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.024640473924326167,732,732,1.4252125034155776e+16,89270613988864.0
5657,question_4_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.024640473924326167,732,732,1.4697033941767168e+16,92494650132224.0
5658,question_4_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.4979697875494984,1527,6204,1.8489544371261696e+16,113480505348608.0
5659,question_4_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.025504666372905004,783,783,2.157909362021581e+16,132627806065152.0
5660,question_4_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.6030455364302847,1512,3698,1.982904068437453e+16,115708417862656.0
5661,question_4_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.0,0,0,6525966879261184.0,40742651584256.0
5662,question_4_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.03217761375664714,2338,2338,1.5703997977687808e+16,98091208298752.0
5663,question_4_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.03217761375664714,2338,2338,1.544762335331968e+16,96367564461568.0
5664,question_4_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.024640473924326167,732,732,1.3447393724816896e+16,84640319249152.0
5665,question_4_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.024640473924326167,732,732,1.8098450489295104e+16,113978277436928.0
5666,question_4_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.0,0,0,6588719552868864.0,41280007979520.0
5667,question_4_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.6874429549824669,1843,8879,2.6567515010398976e+16,157662822251520.0
5668,question_4_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.0,0,0,1.1080716490386688e+16,69708646611200.0
5669,question_4_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.024640473924326167,732,732,1.6770858995615744e+16,105998763543040.0
5670,question_4_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.0,0,0,1.154149151872896e+16,72648381434880.0
5671,question_4_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.03217761375664714,2338,3070,2.0519024364060416e+16,129465803778304.0
5672,question_4_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.0,0,0,4838531402364672.0,30196410764544.0
5673,question_4_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.0,0,0,4257490968015360.0,26601429452032.0
5674,question_4_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.04347544228958361,1740,1740,1.5537084784306944e+16,96274723576832.0
5675,question_4_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.06661287627790095,1415,1415,1.5288154342736896e+16,94221996807680.0
5676,question_4_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.024640473924326167,732,732,1.4616422270513152e+16,92359360667648.0
5677,question_4_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.30389545442841526,1522,1522,1.1808725258816512e+16,72139709855488.0
5678,question_4_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.04347544228958361,1740,1740,1.22407133569216e+16,75855166575616.0
5679,question_4_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.0,0,0,4281737393051648.0,26784385153792.0
5680,question_4_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.0,0,0,4721245732022272.0,29675164962048.0
5681,question_4_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.6736771775553807,1374,1374,1.2128710400960256e+16,74723241378560.0
5682,question_4_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.0,0,0,4292226727309568.0,26919488372736.0
5683,question_4_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.04347544228958361,1740,1740,1.1265583483444736e+16,70249415805952.0
5684,question_4_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.0,0,0,5172538242847232.0,32669870080768.0
5685,question_4_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.6736771775553807,1374,1374,1.0634764320781312e+16,65525984571392.0
5686,question_4_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.6230658098610642,2109,7557,2.1122882273281024e+16,129558349330176.0
5687,question_4_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.0685069666735366,1966,1966,1.389259049400576e+16,85892503783680.0
5688,question_4_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.6736771775553807,1374,4529,1.543380913579264e+16,96872748059392.0
5689,question_4_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.6205643416950605,2264,4190,1.9451847612724224e+16,120329940559104.0
5690,question_4_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.0685069666735366,1966,1966,1.3265518105544192e+16,82497168481280.0
5691,question_4_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.4979697875494984,1527,1527,1.0900496257096192e+16,68063163071488.0
5692,question_4_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.025504666372905004,783,783,1.2848745411270144e+16,81045016313600.0
5693,question_4_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.6874429549824669,1843,1843,1.4173343375590656e+16,87719509601280.0
5694,question_4_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.6230658098610642,2109,5080,2.021221727988096e+16,125413413278976.0
5695,question_4_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.6861430785175072,1936,4223,1.3067238739913216e+16,81729359584000.0
5696,question_4_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.07859385136134474,1941,1941,1.1667715115401728e+16,73394839255040.0
5697,question_4_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.03217761375664714,2338,2338,1.3597119829727488e+16,86358644933376.0
5698,question_4_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.07347464195844064,1814,1814,8651907946842368.0,54358176808448.0
5699,question_4_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.4012096994797523,2544,2544,1.205795456926848e+16,76032015628288.0
5700,question_4_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.4979697875494984,1527,1527,7203746861741568.0,45684273617664.0
5701,question_40_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.05882645937946283,69,2572,3369451010121984.0,20408774088448.0
5702,question_40_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.1084684890581658,254,2344,3177133807246592.0,19046965676032.0
5703,question_40_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.043626952598855025,303,2162,3330643046922496.0,20094482156544.0
5704,question_40_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.042396258607638335,220,2141,2979117294679040.0,17950381274112.0
5705,question_40_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.022293064788805144,167,2810,2574140598043648.0,15378563558144.0
5706,question_40_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.1084684890581658,254,2408,2489421311641856.0,14869776996864.0
5707,question_40_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.1206197701142307,89,2184,2682342424278528.0,16033065227008.0
5708,question_40_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.1084684890581658,254,1996,2864581238502400.0,17241371232768.0
5709,question_40_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.1084684890581658,254,1792,2457592804348672.0,14686395298816.0
5710,question_40_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.1084684890581658,254,2497,3239233084955648.0,19689601974016.0
5711,question_40_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.1084684890581658,254,1958,2655759175328256.0,16009424613632.0
5712,question_40_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.1206197701142307,89,2301,2890712452323840.0,17517588276736.0
5713,question_40_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.1206197701142307,89,1342,2406123352156416.0,14588412535296.0
5714,question_40_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.05882645937946283,69,1365,2702284147754496.0,16482227118592.0
5715,question_40_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.043626952598855025,303,2186,3283814664302848.0,19988680767744.0
5716,question_40_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.1206197701142307,89,1576,3594340696974080.0,22019967446528.0
5717,question_40_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.042396258607638335,220,1845,2808348214296832.0,16989389812736.0
5718,question_40_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.1206197701142307,89,1524,3194131459269888.0,19474226821120.0
5719,question_40_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.043626952598855025,303,1922,2821053711304448.0,17182731688704.0
5720,question_40_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.03767925291175996,121,1161,2931283767161600.0,17790073499392.0
5721,question_40_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.043626952598855025,303,1994,2888485622860800.0,17525418370560.0
5722,question_40_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.05882645937946283,69,1807,2022005029048064.0,12294352533248.0
5723,question_40_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.042396258607638335,220,1529,2376644751900416.0,14392624753920.0
5724,question_40_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.042396258607638335,220,1527,2398331913643264.0,14613986292992.0
5725,question_40_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.043626952598855025,303,1444,3096345385149440.0,18936024671744.0
5726,question_40_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.05882645937946283,69,1558,2610075214554112.0,15976659178240.0
5727,question_40_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.1084684890581658,254,1614,2893760483680000.0,17683082099712.0
5728,question_40_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.043626952598855025,303,1055,2910792881070848.0,17872681927424.0
5729,question_40_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.03538225473472168,111,1764,2205772881686784.0,13481367559936.0
5730,question_40_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.05882645937946283,69,1045,2080546115913472.0,12702496081152.0
5731,question_40_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.043626952598855025,303,1048,3123466497090048.0,19239375266048.0
5732,question_40_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.025878446140911112,221,1201,2117095938876160.0,12966803721728.0
5733,question_40_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.03767925291175996,121,1274,2489917812878080.0,15339490290688.0
5734,question_40_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.03538225473472168,111,754,2511405486231296.0,15509749056000.0
5735,question_40_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.042396258607638335,220,1018,2172175016116480.0,13373617347584.0
5736,question_40_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.1084684890581658,254,1364,2559679367806208.0,15810137660416.0
5737,question_40_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.025765681559743746,86,909,2362559984342016.0,14612906599936.0
5738,question_40_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.01758625600560123,222,1311,2245194569238016.0,13875722545920.0
5739,question_40_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.01798374241352088,140,866,2369215252685824.0,14621794162176.0
5740,question_40_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.01595844046082154,122,961,1874078286743296.0,11610162221312.0
5741,question_40_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.03538225473472168,111,972,1971362747994112.0,12207787230464.0
5742,question_40_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.042396258607638335,220,1017,2170319421267456.0,13453486128384.0
5743,question_40_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.03538225473472168,111,260,2114545131199232.0,13147757724928.0
5744,question_40_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.043626952598855025,303,1180,1887019310885888.0,11654180524544.0
5745,question_40_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.019785626036574196,204,871,2090426621110272.0,13027304746752.0
5746,question_40_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.043626952598855025,303,614,2001900289977088.0,12492130516736.0
5747,question_40_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.1084684890581658,254,471,2496575788170496.0,15580647438080.0
5748,question_40_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.01595844046082154,122,664,1369332519496960.0,8518447839488.0
5749,question_40_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.03767925291175996,121,729,1388395331425792.0,8637862206208.0
5750,question_40_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.011048012285385099,124,592,1829602032837632.0,11400066636288.0
5751,question_40_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.03538225473472168,111,111,1831085069945856.0,11423538494208.0
5752,question_40_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.01595844046082154,122,332,1738190479915264.0,10910444300800.0
5753,question_40_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.1206197701142307,89,560,1346055418871552.0,8421983277568.0
5754,question_40_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.05882645937946283,69,399,1012220002298880.0,6316945820416.0
5755,question_40_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.017026760056149972,151,300,909439336148480.0,5692571207168.0
5756,question_40_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.015209147552846735,654,1074,3764852528573952.0,23730936530944.0
5757,question_40_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.010414410931680166,175,175,1461648611763456.0,9215864795392.0
5758,question_40_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.011579731094640259,149,149,758610390596608.0,4771130160896.0
5759,question_40_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.010686294229297932,222,222,1167850756508160.0,7375032049408.0
5760,question_40_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.013928845945748756,217,217,1037651545844736.0,6546434249472.0
5761,question_41_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.0,0,0,6766751796781568.0,41830502198528.0
5762,question_41_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.0,0,0,7280609189258752.0,45184856231936.0
5763,question_41_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.47052382275335125,1308,4702,1.5260708271375872e+16,90199481717248.0
5764,question_41_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.009831322706476886,448,448,7911665132321024.0,49138640225280.0
5765,question_41_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.43280102923906544,998,998,8063154930844416.0,49960840809728.0
5766,question_41_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.0,0,0,5445956796767232.0,33602474925312.0
5767,question_41_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.009831322706476886,448,448,8301590019047168.0,51742377721344.0
5768,question_41_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.0,0,0,4909751194891008.0,30309598297856.0
5769,question_41_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.2648051041565145,723,1275,1.3005008585162752e+16,78598015426048.0
5770,question_41_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.43280102923906544,998,1446,8147203204674048.0,50729511598848.0
5771,question_41_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.0,0,0,7660822245868544.0,47690815001856.0
5772,question_41_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.43280102923906544,998,998,8325135259632384.0,51352348869376.0
5773,question_41_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.0,0,0,6825932547069696.0,42478275483136.0
5774,question_41_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.0,0,0,7050610147836672.0,43991117884160.0
5775,question_41_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.3198774765903033,844,844,1.0425718371945216e+16,62012804122624.0
5776,question_41_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.0,0,0,5742668930704640.0,35699209389312.0
5777,question_41_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.009831322706476886,448,448,5988099014627328.0,37041195483904.0
5778,question_41_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.0,0,0,7915113073463040.0,49380853206272.0
5779,question_41_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.0,0,0,7968609280174848.0,49866986918144.0
5780,question_41_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.43280102923906544,998,998,5843468967349248.0,36275816052224.0
5781,question_41_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.0,0,0,5883726605736704.0,36644953527552.0
5782,question_41_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.009831322706476886,448,448,6299988878737152.0,39112131713280.0
5783,question_41_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.0,0,0,7274746959537152.0,45502340607232.0
