序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
968,question_8_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.42939504270131956,994.6666666666666,1839.0,2.4039641483851776e+16,148244509277866.66
969,question_8_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.31699356203534185,1133.6666666666667,1760.6666666666667,2.3866174295035904e+16,147186996991658.66
970,question_8_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.5026504899105337,1211.3333333333333,2409.6666666666665,2.4523494514876588e+16,151129286443520.0
971,question_8_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.4009479732464893,1092.3333333333333,3809.3333333333335,2.568541928865229e+16,158187216711168.0
972,question_8_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.5512536234451908,1201.6666666666667,3159.3333333333335,2.4299703334598828e+16,150442478373888.0
973,question_8_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.2694668612892636,1002.0,1979.0,2.227560861854771e+16,137905201631232.0
974,question_8_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.47593203197258394,955.3333333333334,4052.3333333333335,2.1498642189157548e+16,133366859552085.33
975,question_8_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.25097381034785093,1447.0,1697.3333333333333,2.5166547808897876e+16,157233347104085.34
976,question_8_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.34668100037619776,1203.6666666666667,1203.6666666666667,2.281278464729293e+16,142268173446485.34
977,question_8_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.40496633628170414,1111.0,1638.6666666666667,1.8093992418660864e+16,113735495474005.33
978,question_8_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.4786422018652772,1177.6666666666667,2099.0,2.0292235870104748e+16,127639595523413.33
979,question_8_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.2961885338550489,1334.6666666666667,1334.6666666666667,1.9010105679162028e+16,120216931783509.33
980,question_8_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.4410402168349639,1483.6666666666667,1483.6666666666667,1.5490089547206826e+16,98070794715136.0
981,question_8_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.34502035573422374,527.3333333333334,1538.3333333333333,1.5706097521775018e+16,97085165360384.0
982,question_8_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.20858480517643163,330.0,330.0,1.3270255491830358e+16,82515662635776.0
983,question_8_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.25635911416806817,1216.0,2167.0,1.4881483827290112e+16,91321570126506.67
984,question_8_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.37552005968160146,988.0,1857.3333333333333,1.2305637644971434e+16,74259137688576.0
985,question_8_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.3631930341466311,1192.3333333333333,2353.0,1.1455275146694058e+16,69412166940928.0
986,question_8_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.6726414945022707,1221.0,5578.666666666667,1.5868492051841962e+16,96456133221120.0
987,question_8_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.4244447664727667,1505.6666666666667,4150.666666666667,1.4319986622456064e+16,86205838330880.0
988,question_8_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.29299832787160235,1346.6666666666667,2785.0,1.161619135353984e+16,70771469290496.0
989,question_8_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.3006412329926224,1467.0,2633.6666666666665,1.29938858067328e+16,79592040571477.33
990,question_8_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.28559661404289344,847.3333333333334,1241.0,1.2489238970867712e+16,77113702341632.0
991,question_8_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.32125482082746265,1260.6666666666667,2501.3333333333335,1.2365952562948352e+16,76126378609834.67
992,question_8_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.605822663023725,1228.3333333333333,4927.0,1.2466166935836502e+16,76311280631040.0
993,question_8_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.3628999474379928,1331.0,2784.3333333333335,1.2178649429724842e+16,75007331605504.0
994,question_8_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.22742344824481472,1056.3333333333333,1400.3333333333333,9839221366273110.0,60854085718357.336
995,question_8_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.3307020756565922,1499.0,2050.6666666666665,1.2188765481831338e+16,75783957592320.0
996,question_8_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.2768176465887436,1147.0,1394.6666666666667,9729639743926698.0,60770690567253.336
997,question_8_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.5265713955421368,1596.0,2768.0,1.095766818943249e+16,68385746114901.336
998,question_8_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.43768267615292755,1253.0,3035.3333333333335,1.0478684196073216e+16,65593422440789.336
999,question_8_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.34863885213920315,1362.3333333333333,1746.6666666666667,8002827931950165.0,50547464896768.0
1000,question_8_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.23975049447688726,1562.0,1562.0,7469348193900800.0,47185242682453.336
1001,question_8_aime_Qwen3-8B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.4700806200452427,1319.6666666666667,4811.333333333333,1.2818650742465622e+16,69771689902933.336
1002,question_8_aime_Qwen3-8B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.42503883858835745,1253.6666666666667,2358.6666666666665,1.1662887702352128e+16,64579378462890.664
1003,question_8_aime_Qwen3-8B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.4437085354972676,1269.6666666666667,3240.0,1.1806145216203264e+16,65117729312597.336
1004,question_8_aime_Qwen3-8B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.5528627775170621,1245.3333333333333,2641.3333333333335,1.1214275351169622e+16,63141930763264.0
1005,question_8_aime_Qwen3-8B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.3614079039052773,1289.6666666666667,3484.3333333333335,1.225846771278609e+16,68507211448149.336
1006,question_8_aime_Qwen3-8B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.558070168981346,1306.3333333333333,6090.0,1.305033028522624e+16,73367421682261.33
1007,question_8_aime_Qwen3-8B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.45232316760310853,1183.0,1759.0,1.0865833198343424e+16,61681937973930.664
1008,question_8_aime_Qwen3-8B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.5528627775170621,1245.3333333333333,2616.0,1.013455719038848e+16,57915459951616.0
1009,question_8_aime_Qwen3-8B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.4101143928056035,1358.3333333333333,3026.6666666666665,1.1591058465307734e+16,66530395269034.664
1010,question_8_aime_Qwen3-8B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.44709121393326723,1258.0,5775.666666666667,1.1961354993942186e+16,68392714774784.0
1011,question_8_aime_Qwen3-8B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.4701410376335318,1269.0,2653.0,9957927291740672.0,57736215457109.336
1012,question_8_aime_Qwen3-8B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.423938122224289,1497.6666666666667,4572.666666666667,1.1789030314430634e+16,68338557720661.336
1013,question_8_aime_Qwen3-8B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.49042902832948315,1257.6666666666667,2730.3333333333335,1.0164550975552e+16,59723372236288.0
1014,question_8_aime_Qwen3-8B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.4072861801544129,1285.0,2954.6666666666665,1.0079301011581696e+16,59643334543616.0
1015,question_8_aime_Qwen3-8B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.3491841291268068,1202.6666666666667,2087.0,8928768454814635.0,53153281791061.336
1016,question_8_aime_Qwen3-8B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.4956422035616381,1567.0,4890.333333333333,8945403579857835.0,53332928805973.336
1017,question_8_aime_Qwen3-8B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.3710717778532803,1415.6666666666667,2563.6666666666665,1.0152238712768256e+16,61007864990037.336
1018,question_8_aime_Qwen3-8B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.4093737516119515,1347.3333333333333,1812.3333333333333,8894719386616320.0,54019358237013.336
1019,question_8_aime_Qwen3-8B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.3135495129109976,1489.3333333333333,1794.0,5952344744046592.0,36808102806784.0
1020,question_8_aime_Qwen3-8B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.3946534701442301,1571.0,1571.0,4197855523049898.5,26108559493205.332
1021,question_8_aime_Qwen3-4B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.5087812466560343,1337.3333333333333,2952.6666666666665,5372792008627883.0,27070890778282.668
1022,question_8_aime_Qwen3-4B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.42727314100078484,1290.0,2592.3333333333335,5213590883856384.0,26351269751637.332
1023,question_8_aime_Qwen3-4B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.5701512102982967,1475.6666666666667,2243.6666666666665,5110203570781696.0,26023291699200.0
1024,question_8_aime_Qwen3-4B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.4150401401461789,1223.0,1583.3333333333333,5097504470163115.0,25959007553194.668
1025,question_8_aime_Qwen3-4B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.5125516153224006,1560.3333333333333,6380.333333333333,6452335903169195.0,32858690049706.668
1026,question_8_aime_Qwen3-4B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.6348611007404547,1377.0,3049.0,5418627810042709.0,28052051549525.332
1027,question_8_aime_Qwen3-4B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.42727314100078484,1290.0,1650.3333333333333,4846611597354496.0,25679886187861.332
1028,question_8_aime_Qwen3-4B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.4843608190673319,1301.6666666666667,2168.3333333333335,4554114005133824.0,24370071600981.332
1029,question_8_aime_Qwen3-4B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.29610435173549715,1178.3333333333333,5313.666666666667,5097104487050240.0,27063255295146.668
1030,question_8_aime_Qwen3-4B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.47809975343998534,1204.3333333333333,3888.3333333333335,5315301108022613.0,28155181041152.0
1031,question_8_aime_Qwen3-4B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.413228712354846,1365.3333333333333,1725.6666666666667,4258942525251754.5,23501271228757.332
1032,question_8_aime_Qwen3-4B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.5690931220434104,1540.0,6970.333333333333,5595623959862101.0,30367648047786.668
1033,question_8_aime_Qwen3-4B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.46316083969107763,1334.0,5628.0,4514534530529109.0,24857437290325.332
1034,question_8_aime_Qwen3-4B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.3680466500003999,1172.3333333333333,2114.3333333333335,3749311268014421.5,21327466984106.668
1035,question_8_aime_Qwen3-4B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.46954271543518794,1266.3333333333333,3674.3333333333335,4433353032365056.0,24600403416234.668
1036,question_8_aime_Qwen3-4B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.5635114942533118,1338.3333333333333,3661.6666666666665,4000419424505344.0,22853129232384.0
1037,question_8_aime_Qwen3-4B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.560374658909194,1358.3333333333333,3272.6666666666665,3648757012454229.5,21503117884757.332
1038,question_8_aime_Qwen3-4B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.5163342786721844,1320.3333333333333,3200.6666666666665,3423233779134122.5,20291275582122.668
1039,question_8_aime_Qwen3-4B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.35806965260468,1290.3333333333333,1724.3333333333333,2778597393159338.5,16544300725418.666
1040,question_8_aime_Qwen3-4B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.5279647238354567,1451.0,1451.0,1953350525464405.2,11953980437162.666
1041,question_8_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.27997609182814903,459.3333333333333,2044.6666666666667,928531685288106.6,4809669527040.0
1042,question_8_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.319021843834852,455.6666666666667,1198.6666666666667,890481480610474.6,4675309311829.333
1043,question_8_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.251144268527204,340.0,980.6666666666666,803234731397205.4,4255210715392.0
1044,question_8_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.2790373341632683,553.6666666666666,1382.6666666666667,955741563605845.4,4984868158293.333
1045,question_8_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.23239388449286158,379.3333333333333,1038.0,813217264377429.4,4270918643712.0
1046,question_8_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.2929815189567206,346.0,944.3333333333334,720302793078101.4,3964460027136.0
1047,question_8_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.22175413369742017,300.3333333333333,405.6666666666667,686883818006698.6,3688195105877.3335
1048,question_8_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.17761666722084932,346.0,450.0,741453567463765.4,4025158822570.6665
1049,question_8_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.2706622146137964,452.3333333333333,829.0,704213921463808.0,3904738871637.3335
1050,question_8_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.29377167821019995,411.0,1328.3333333333333,709981279558058.6,3968522405120.0
1051,question_8_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.27134381162659904,468.0,806.6666666666666,714793241756160.0,4017553605034.6665
1052,question_8_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.262669348097577,432.6666666666667,1017.6666666666666,765596113810005.4,4327969898410.6665
1053,question_8_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.15236650159619725,301.3333333333333,697.0,681090486141184.0,3896757828693.3335
1054,question_8_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.23846018193616278,606.0,1775.0,1076220523690666.6,6018759254442.667
1055,question_8_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.28141973213191945,393.3333333333333,814.6666666666666,609970656176896.0,3555532819029.3335
1056,question_8_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.2338609746917928,614.0,989.0,803684962904320.0,4628500723541.333
1057,question_8_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.15672896512094772,475.3333333333333,684.3333333333334,564243764869717.4,3360833151573.3335
1058,question_8_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.05783969624085312,684.3333333333334,684.3333333333334,841877287564544.0,5005527725482.667
1059,question_8_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.29840142180699164,675.6666666666666,1102.3333333333333,676879530923605.4,4028087201450.6665
1060,question_8_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.22348220974827449,841.0,841.0,582568858178048.0,3567565351765.3335
1061,question_8_aime_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.25868475812679065,635.0,1178.0,534099597655381.3,2761470524586.6665
1062,question_8_aime_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.2657827147318454,900.6666666666666,1339.0,430885409871530.7,2082920342869.3333
1063,question_8_aime_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.16049088175645956,297.0,1035.3333333333333,384186362267989.3,1504906358442.6667
1064,question_8_aime_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.33929772830706395,1052.3333333333333,1325.3333333333333,530083669439317.3,2589423069184.0
1065,question_8_aime_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.20825993118491126,582.3333333333334,658.0,533173185176576.0,2940825665877.3335
1066,question_8_aime_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.14920238423897722,233.0,435.0,353445805397504.0,1739634756949.3333
1067,question_8_aime_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.18048330739363438,527.6666666666666,1163.6666666666667,345817751720448.0,1761445999786.6667
1068,question_8_aime_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.19117492124036364,819.0,1189.3333333333333,492048739855872.0,2668036643498.6665
1069,question_8_aime_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.22981535441925058,650.3333333333334,991.6666666666666,392585272614229.3,2040070636373.3333
1070,question_8_aime_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.1681601732876783,573.6666666666666,1030.6666666666667,323012508872704.0,1527896984405.3333
1071,question_8_aime_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.1288274994414035,256.6666666666667,256.6666666666667,245308939050325.34,1131761446058.6667
1072,question_8_aime_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.21345328510353354,582.6666666666666,993.0,433591788098048.0,2401146312362.6665
1073,question_8_aime_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.25802452955229954,704.3333333333334,952.0,333176650947584.0,1761484547413.3333
1074,question_8_aime_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.11323561597055093,537.6666666666666,1346.0,390260816116906.7,2019869192704.0
1075,question_8_aime_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.14711166385358923,438.3333333333333,1007.0,333608902614869.3,1601456987136.0
1076,question_8_aime_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.1271414401445443,427.0,860.3333333333334,288383489702912.0,1416031504725.3333
1077,question_8_aime_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.11892971124430209,532.6666666666666,924.0,249674628509525.34,1348059948032.0
1078,question_8_aime_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.08737105616722607,306.0,823.6666666666666,305491860554069.3,1745660742314.6667
1079,question_8_aime_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.14756280539785407,429.0,606.6666666666666,175710623192234.66,958950248277.3334
1080,question_8_aime_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.15296685836809493,694.6666666666666,694.6666666666666,205207685377365.34,1141159329962.6667
1081,question_9_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.3308059476667841,1043.3333333333333,2578.0,1.9445951011916972e+16,117072149324288.0
1082,question_9_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.5525955327719377,1047.0,4566.333333333333,2.2765132326139052e+16,136024804729344.0
1083,question_9_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.42005545754252765,305.3333333333333,1919.6666666666667,1.6964121539310934e+16,102517511787690.67
1084,question_9_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.5449740487912362,608.3333333333334,3465.0,2.034831407711778e+16,121891663757482.67
1085,question_9_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.49253386517154735,1138.3333333333333,3227.6666666666665,2.4571625439269036e+16,150675708326741.34
1086,question_9_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.3439415466609421,327.3333333333333,1211.6666666666667,1.6975624911602518e+16,103652207416661.33
1087,question_9_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.25406656866449573,812.3333333333334,1396.6666666666667,1.6443578773906774e+16,100973942043306.67
1088,question_9_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.5462533165794247,891.0,3287.6666666666665,1.8808001997603668e+16,114303059683498.67
1089,question_9_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.07528509680268089,107.0,107.0,1.3333066031982592e+16,82202446803456.0
1090,question_9_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.41860767666079024,816.0,1537.3333333333333,1.5681190334392662e+16,96139863488682.67
1091,question_9_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.35121013123630956,559.0,1485.3333333333333,1.494235882234112e+16,91422089269248.0
1092,question_9_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.26511075816142265,781.6666666666666,1256.0,1.7104302248559274e+16,105419663717376.0
1093,question_9_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.1318628963177161,340.0,1024.3333333333333,1.2085990047707818e+16,75036445601450.67
1094,question_9_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.5953749532294231,761.3333333333334,1485.0,1.719742500852224e+16,106502057808213.33
1095,question_9_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.34494016287327556,505.0,612.0,1.3638644565804544e+16,84981518269440.0
1096,question_9_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.25782797754837683,767.3333333333334,1077.0,1.5924413246820522e+16,99607053726037.33
1097,question_9_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.4571430203502052,726.6666666666666,1749.0,1.5716789310759254e+16,98621461452288.0
1098,question_9_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.4129322392588759,860.3333333333334,967.3333333333334,1.2678131926163286e+16,79762060400640.0
1099,question_9_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.29431494207529774,848.6666666666666,1035.0,1.0967075966319104e+16,69223988779349.336
1100,question_9_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.43823940551762974,1221.0,1221.0,1.2762312062210218e+16,80793052005717.33
1101,question_9_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.0843138506076176,441.6666666666667,1460.3333333333333,6027373547209728.0,35812705319850.664
1102,question_9_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.09711610073296877,582.3333333333334,3411.0,8192169148829269.0,48755096154965.336
1103,question_9_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.09880183592600633,514.6666666666666,1929.3333333333333,6824218975252224.0,40836408153514.664
1104,question_9_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.10728570486931792,468.6666666666667,1366.0,6334192424608683.0,38106832745984.0
1105,question_9_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.07400934636644442,422.0,1112.6666666666667,5858515533438549.0,35248374740394.664
1106,question_9_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.065933827161144,451.0,1696.3333333333333,6591536981914453.0,39753287989760.0
1107,question_9_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.067093389518125,386.3333333333333,1179.6666666666667,5670439992452181.0,34242009886634.668
1108,question_9_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.09853766936911905,425.0,882.0,5871846361137493.0,35665148697600.0
1109,question_9_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.11545204255426848,523.0,1099.6666666666667,5572966350975147.0,34003720042752.0
1110,question_9_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.0895410391514473,437.6666666666667,1331.3333333333333,5242639491559083.0,31880299448832.0
1111,question_9_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.08018596907683008,569.3333333333334,2209.6666666666665,6706363451518976.0,40959253460565.336
1112,question_9_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.09858324500970045,481.6666666666667,1140.0,4542775642050389.0,27813007823189.332
1113,question_9_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.10677095232341288,545.6666666666666,1344.3333333333333,6077645111537664.0,37515964164181.336
1114,question_9_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.09041276800543467,423.3333333333333,814.6666666666666,4546297546304939.0,28005419365802.668
1115,question_9_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.07647677322343491,448.0,1038.6666666666667,5090467427014144.0,31509665459456.0
1116,question_9_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.036866524607902934,427.0,634.3333333333334,4129083563987200.0,25738596305749.332
1117,question_9_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.11362636912525799,619.0,619.0,5434485657189717.0,33822040637269.332
